Gene	PD1-TPM_Z-ANOVA	TCGA-TPM_Z-ANOVA	PD1-TPM_Z-ANOVA-Sig	TCGA-TPM_Z-ANOVA-Sig	V1	V2
SOAT1	0.0917123131267635	0.894698256783938	0	0	 	 
SOAT2	0.239328621474522	0.649787326801799	0	0	 	 
SOBP	0.839259830896308	0.507218890272114	0	0	 	 
SOCS1	0.240069577922116	0.637328534087632	0	0	 	 
SOCS2	0.255180139020443	0.786228884479296	0	0	 	 
SOCS2-AS1	0.7794848783599	0.951341340502849	0	0	 	 
SOCS3	0.76283073112332	0.801094675747285	0	0	 	 
SOCS4	0.531883787295194	0.799396824158219	0	0	 	 
SOCS5	0.659165808167989	0.931982593413148	0	0	 	 
SOCS6	0.914253593489065	0.615865700958632	0	0	 	 
SOCS7	0.589155292714896	0.756436315814994	0	0	 	 
SOD1	0.850721066699685	0.393148032417706	0	0	 	 
SOD2	0.558328313988535	0.590609864137533	0	0	 	 
SOD3	0.17713164515879	0.298700278742473	0	0	 	 
SOGA1	0.322705016158029	0.519789032787634	0	0	 	 
SOGA3	0.242258897850351	0.986249518940817	0	0	 	 
SOHLH1	0.947565276734701	0.226165109204049	0	0	 	 
SOHLH2	0.955502233297094	0.349205906977745	0	0	 	 
SON	0.7174162852064	0.991393916255444	0	0	 	 
SORBS1	0.604138181587888	0.931110387494728	0	0	 	 
SORBS2	0.917098502147347	0.00124376358740752	0	1	 	 
SORBS3	0.477061995690945	0.123166854735786	0	0	 	 
SORCS1	0.578762325699399	0.569948937394989	0	0	 	 
SORCS2	0.0215707259233561	0.209361602728532	0	0	 	 
SORCS3	0.457925625255703	0.0133913722831772	0	1	 	 
SORD	0.309780166481643	0.566296621540184	0	0	 	 
SORD2P	0.305200175782496	0.96092881093626	0	0	 	 
SORL1	0.700086663419343	0.313034088002653	0	0	 	 
SORT1	0.978796460488262	0.494418653564035	0	0	 	 
SOS1	0.242681717289797	0.933559453785128	0	0	 	 
SOS2	0.49112680899697	0.346693803639856	0	0	 	 
SOSTDC1	0.391437453596792	0.593267765083721	0	0	 	 
SOWAHA	0.765804105687306	0.254822115361026	0	0	 	 
SOWAHB	0.784505597921353	0.0927418053807894	0	1	 	 
SOWAHC	0.823560373704823	0.388818255462882	0	0	 	 
SOWAHD	0.536713226818565	0.328905863347142	0	0	 	 
SOX1	0.331475671585179	0.414936280600912	0	0	 	 
SOX10	0.877487285207923	0.35403701459636	0	0	 	 
SOX11	0.0616811709170063	0.662934469725865	0	0	 	 
SOX12	0.441093404068757	0.239969938964592	0	0	 	 
SOX13	0.717079883060327	0.093518340706634	0	1	 	 
SOX15	0.259207624349434	0.940528949142712	0	0	 	 
SOX17	0.966190816943235	0.857767634983314	0	0	 	 
SOX18	0.515658031186773	0.537626882701164	0	0	 	 
SOX2	0.721162292119555	0.684072905006254	0	0	 	 
SOX21	0.214791966355748	0.87106646278527	0	0	 	 
SOX21-AS1	0.258806641299486	0.391476530065186	0	0	 	 
SOX2-OT	0.849642162996107	0.994409785640373	0	0	 	 
SOX3	0.284111438325978	0.455651901114487	0	0	 	 
SOX30	0.277768751300469	0.961263412816126	0	0	 	 
SOX4	0.669520311128176	0.949474143602115	0	0	 	 
SOX5	0.585169023568832	0.0964136911870521	0	1	 	 
SOX6	0.940514940232672	0.226753342339501	0	0	 	 
SOX7	0.986342067038569	0.96180679474792	0	0	 	 
SOX8	0.380244003107244	0.0908650411719687	0	1	 	 
SOX9	0.591864397183958	0.12599581245303	0	0	 	 
SOX9-AS1	0.372154724729645	0.573677066175804	0	0	 	 
SP1	0.622654829177813	0.467585739583056	0	0	 	 
SP100	0.090002989241263	0.796732467315046	0	0	 	 
SP110	0.0296160976322185	0.87498976756344	0	0	 	 
SP140	0.210732849858754	0.964594063535368	0	0	 	 
SP140L	0.651126302635665	0.31137097950627	0	0	 	 
SP2	0.435563702904407	0.994804798793518	0	0	 	 
SP2-AS1	0.659228882673984	0.740091581570672	0	0	 	 
SP3	0.480553333968253	0.840361123355924	0	0	 	 
SP4	0.956804237163203	0.63634009869819	0	0	 	 
SP5	0.692409234304576	0.502222512688122	0	0	 	 
SP6	0.098254111137328	0.933198278914011	0	0	 	 
SP7	0.385462600524871	0.507454559233139	0	0	 	 
SP8	0.536146660029055	0.503244894939293	0	0	 	 
SP9	0.105426983383674	0.387033434062464	0	0	 	 
SPA17	0.352076530101532	0.161062858348094	0	0	 	 
SPACA1	0.289762397122937	0.52770705073174	0	0	 	 
SPACA3	0.701388725984722	0.951915653827199	0	0	 	 
SPACA5	0.851476647151721	0.218800765371123	0	0	 	 
SPACA6	0.77432700232097	0.647975332078826	0	0	 	 
SPACA6P-AS	0.65212286390714	0.516020332272598	0	0	 	 
SPAG1	0.564822408291195	0.405779851840909	0	0	 	 
SPAG16	0.232761780327851	0.856509203693118	0	0	 	 
SPAG17	0.327809421145741	0.585832399878921	0	0	 	 
SPAG4	0.325966903227478	0.534770929348056	0	0	 	 
SPAG5	0.306640028369669	0.696557606715968	0	0	 	 
SPAG5-AS1	0.525578497719203	0.65613878729924	0	0	 	 
SPAG6	0.527336777270921	0.115782231724668	0	0	 	 
SPAG7	0.866513068140146	0.878097592110382	0	0	 	 
SPAG8	0.557352650846752	0.935659113178623	0	0	 	 
SPAG9	0.847050109734101	0.869398343067298	0	0	 	 
SPANXA2	0.962972662875066	0.853069867662115	0	0	 	 
SPANXB1	0.548058261498872	0.887689462885549	0	0	 	 
SPARC	0.0692653389940309	0.342849055211196	0	0	 	 
SPARCL1	0.44378228107993	0.300552596857566	0	0	 	 
SPAST	0.371032824336839	0.43026743041998	0	0	 	 
SPATA1	0.802602095969507	0.753337484671921	0	0	 	 
SPATA12	0.461249936941537	0.306758829998515	0	0	 	 
SPATA13	0.908642984393822	0.716415960945234	0	0	 	 
SPATA17	0.76642039179025	0.952124452243463	0	0	 	 
SPATA18	0.260936866296432	0.913232629019593	0	0	 	 
SPATA2	0.43592233623266	0.393304327856087	0	0	 	 
SPATA20	0.990916163111246	0.819956092943053	0	0	 	 
SPATA22	0.539849358397318	0.817788428673005	0	0	 	 
SPATA24	0.617484135903792	0.541793460130952	0	0	 	 
SPATA25	0.252064821745125	0.952588439456291	0	0	 	 
SPATA2L	0.663451594509327	0.805822624065732	0	0	 	 
SPATA31A1	0.804474542571644	0.444491608934028	0	0	 	 
SPATA31A3	0.136007586598555	0.439153261520626	0	0	 	 
SPATA31A5	0.182226321755334	0.494253355957673	0	0	 	 
SPATA31A6	0.00902413982574517	0.59046595696133	1	0	 	 
SPATA31A7	0.286847156969243	0.547473727908609	0	0	 	 
SPATA31C1	0.580995181517424	0.35399115762238	0	0	 	 
SPATA31C2	0.23134111184526	0.515217553470711	0	0	 	 
SPATA31D3	0.558617633939097	0.559521798933373	0	0	 	 
SPATA31E1	0.503550820880496	0.256349639645655	0	0	 	 
SPATA32	0.288861862570917	0.301281113807203	0	0	 	 
SPATA33	0.970592479692491	0.697077436762777	0	0	 	 
SPATA3-AS1	0.376300337860106	0.322397951557031	0	0	 	 
SPATA41	0.670024775066778	0.875244053571676	0	0	 	 
SPATA5	0.522349156713091	0.90737736583446	0	0	 	 
SPATA5L1	0.923328210003485	0.883517859173544	0	0	 	 
SPATA6	0.114011416504909	0.703891804456683	0	0	 	 
SPATA6L	0.353532783851578	0.599372009199181	0	0	 	 
SPATA7	0.195171996317432	0.971770024415569	0	0	 	 
SPATA9	0.809546347455105	0.0774585593992643	0	1	 	 
SPATC1	0.278692936740624	0.962167143078487	0	0	 	 
SPATC1L	0.938872081820627	0.318086755088585	0	0	 	 
SPATS1	0.0869700309534111	0.488480558313433	0	0	 	 
SPATS2	0.561200026458859	0.787784538685396	0	0	 	 
SPATS2L	0.998855485801064	0.0830587310691271	0	1	 	 
SPC24	0.0768724471954869	0.346065169991291	0	0	 	 
SPC25	0.158470018055863	0.82462863316094	0	0	 	 
SPCS1	0.223465670391397	0.590471197242639	0	0	 	 
SPCS2	0.248896439545751	0.797405911648401	0	0	 	 
SPCS3	0.0127198835518822	0.482796192361878	0	0	 	 
SPDEF	0.869095576410278	0.826089984136282	0	0	 	 
SPDL1	0.225172822243389	0.781773792623579	0	0	 	 
SPDYA	0.037396639552351	0.381643881853879	0	0	 	 
SPDYE1	0.542324850576653	0.620672842480751	0	0	 	 
SPDYE10P	0.0802946847350882	0.538930788720527	0	0	 	 
SPDYE14P	0.329326905142196	0.00120993470109992	0	1	 	 
SPDYE15P	0.244979905736056	0.145624842410955	0	0	 	 
SPDYE16	0.617592510587014	0.708205819037154	0	0	 	 
SPDYE18	0.451344488615052	0.663213979704564	0	0	 	 
SPDYE2	0.259374463947221	0.375014041079893	0	0	 	 
SPDYE2B	0.240966951980305	0.918676265875269	0	0	 	 
SPDYE3	0.272532869362266	0.478501877613267	0	0	 	 
SPDYE5	0.410462444399023	0.49349483864324	0	0	 	 
SPDYE6	0.569543209048218	0.910652621881697	0	0	 	 
SPDYE7P	0.119339775622193	0.651615250945173	0	0	 	 
SPDYE8P	0.199552243928393	0.8126208432228	0	0	 	 
SPECC1	0.47003849276517	0.938804599837343	0	0	 	 
SPECC1L	0.92351906202057	0.670034147537678	0	0	 	 
SPECC1L-ADORA2A	0.927945583344893	0.979044042155843	0	0	 	 
SPEF1	0.108486912821544	0.0640024507534331	0	1	 	 
SPEF2	0.507816740357055	0.810929843788913	0	0	 	 
SPEG	0.881680642209674	0.670498646546335	0	0	 	 
SPEN	0.228777628946487	0.798528132076914	0	0	 	 
SPESP1	0.734858952624827	0.0425988731074717	0	1	 	 
SPG11	0.596411139168916	0.731408262350047	0	0	 	 
SPG21	0.183665436018387	0.293484240014932	0	0	 	 
SPG7	0.872610253605724	0.84454806302205	0	0	 	 
SPHK1	0.751847520779699	0.498490808680704	0	0	 	 
SPHK2	0.700722904447278	0.867741812701179	0	0	 	 
SPHKAP	0.527050003275323	0.615648312575026	0	0	 	 
SPI1	0.692413396422151	0.13059718756632	0	0	 	 
SPIB	0.176129808359424	0.323360024251129	0	0	 	 
SPIC	0.899301132957186	0.676051135732604	0	0	 	 
SPICE1	0.736492499297526	0.571283010723771	0	0	 	 
SPIDR	0.80905346080349	0.274932499919118	0	0	 	 
SPIN1	0.624844890829516	0.812122303875395	0	0	 	 
SPIN2A	0.0167004846293424	0.650280266452204	0	0	 	 
SPIN2B	0.908298351076139	0.715714477246154	0	0	 	 
SPIN3	0.830902777073161	0.589956018744045	0	0	 	 
SPIN4	0.674925149065433	0.259636130366325	0	0	 	 
SPINK1	0.878743063747857	0.377078011868594	0	0	 	 
SPINK5	0.865876128634005	0.952789003177411	0	0	 	 
SPINK7	0.798983558468265	0.345559598225464	0	0	 	 
SPINT1	0.341359368819825	0.638996174506028	0	0	 	 
SPINT2	0.796424380905247	0.468313757249573	0	0	 	 
SPIRE1	0.9378789224196	0.0341582870006761	0	1	 	 
SPIRE2	0.449404542903881	0.808548912495777	0	0	 	 
SPN	0.0803869461408365	0.566421120676359	0	0	 	 
SPNS1	0.605223481543504	0.893663640839673	0	0	 	 
SPNS2	0.843320619941088	0.397490888878069	0	0	 	 
SPNS3	0.851812714638357	0.246512193888888	0	0	 	 
SPOCD1	0.353118753366412	0.711126801613388	0	0	 	 
SPOCK1	0.491566064617966	0.236435953326626	0	0	 	 
SPOCK2	0.0881185334158484	0.960318539131815	0	0	 	 
SPOCK3	0.0762586556783625	0.29292222765578	0	0	 	 
SPON1	0.0822904610115552	0.734461339598417	0	0	 	 
SPON2	0.320470340505367	0.127383097919314	0	0	 	 
SPOP	0.213352839648591	0.629192825236832	0	0	 	 
SPOPL	0.714750970712387	0.872563385871106	0	0	 	 
SPP1	0.153613103376584	0.39151359378321	0	0	 	 
SPP2	0.792388810273913	0.594443383441636	0	0	 	 
SPPL2A	0.477659559716894	0.701696269568395	0	0	 	 
SPPL2B	0.653851194184733	0.774697765859075	0	0	 	 
SPPL3	0.322135517542703	0.868800695603433	0	0	 	 
SPR	0.194155921993612	0.396168082211659	0	0	 	 
SPRED1	0.871776173533744	0.396296272643799	0	0	 	 
SPRED2	0.568184890734184	0.340876287609446	0	0	 	 
SPRED3	0.307487210394832	0.648702390105501	0	0	 	 
SPRN	0.536486932589085	0.604757859210374	0	0	 	 
SPRR1A	0.873388482621369	0.000117719027473799	0	1	 	 
SPRR1B	0.768071428342391	0.00489809285315459	0	1	 	 
SPRR2A	0.390747402725339	0.850770589687749	0	0	 	 
SPRR2B	0.608632574212676	0.218529011869655	0	0	 	 
SPRR2D	0.133464772159487	0.238206014329765	0	0	 	 
SPRR2E	0.816200299667324	0.154810627374462	0	0	 	 
SPRR2F	0.220073632210954	0.0343530047435696	0	1	 	 
SPRR2G	0.971873472331412	0.175831840904928	0	0	 	 
SPRR3	0.298574122043921	0.0185483377010848	0	1	 	 
SPRR4	0.587515971959101	0.0239845141714361	0	1	 	 
SPRTN	0.85759900081415	0.826779167762667	0	0	 	 
SPRY1	0.382129535027601	0.202229725128423	0	0	 	 
SPRY2	0.484350004014083	0.249860277005227	0	0	 	 
SPRY3	0.421580216515344	0.419046833635917	0	0	 	 
SPRY4	0.378681960706889	0.279875655085481	0	0	 	 
SPRY4-IT1	0.0201799290097794	0.864803099262608	0	0	 	 
SPRYD3	0.0125743956186487	0.749330855083595	0	0	 	 
SPRYD4	0.640915340961329	0.153440541811713	0	0	 	 
SPRYD7	0.585763025634731	0.2059230613662	0	0	 	 
SPSB1	0.304495995001459	0.805839257466756	0	0	 	 
SPSB2	0.344032643154064	0.407216224793082	0	0	 	 
SPSB3	0.596028687043783	0.529437264986383	0	0	 	 
SPSB4	0.603290367913632	0.681302154809556	0	0	 	 
SPTA1	0.949167949112731	0.335510409900474	0	0	 	 
SPTAN1	0.442934564505065	0.409458322757727	0	0	 	 
SPTB	0.893531856159379	0.968351657773082	0	0	 	 
SPTBN1	0.0611359579354232	0.853352034499147	0	0	 	 
SPTBN2	0.942458848355957	0.218410224765626	0	0	 	 
SPTBN4	0.97449582444164	0.262860807919483	0	0	 	 
SPTBN5	0.162680163158116	0.466144649939764	0	0	 	 
SPTLC1	0.385631052109221	0.453093559268274	0	0	 	 
SPTLC2	0.914948930896394	0.030953820417319	0	1	 	 
SPTLC3	0.228051779317225	0.863174047592815	0	0	 	 
SPTSSA	0.960241923601621	0.163134685800027	0	0	 	 
SPTSSB	0.532139344457714	0.533340878101993	0	0	 	 
SPTY2D1	0.47587734651991	0.910048360045109	0	0	 	 
SPX	0.0236600232255612	0.275862340550884	0	0	 	 
SQLE	0.30200067105606	0.985551447414667	0	0	 	 
SQSTM1	0.183611482101724	0.446950295334799	0	0	 	 
SRA1	0.260194225863118	0.994270369772621	0	0	 	 
SRBD1	0.38139918817169	0.555321982324534	0	0	 	 
SRC	0.897389445156779	0.609650526936483	0	0	 	 
SRCAP	0.501256469596556	0.0743654808942286	0	1	 	 
SRCIN1	0.51954114712788	0.858158751343624	0	0	 	 
SRD5A1	0.619532240536586	0.601421467627123	0	0	 	 
SRD5A2	0.777801022749324	0.333129360317695	0	0	 	 
SRD5A3	0.305478044115627	0.328054814379102	0	0	 	 
SRD5A3-AS1	0.932559735621353	0.0500433945344506	0	1	 	 
SREBF1	0.552416163401401	0.74765688272078	0	0	 	 
SREBF2	0.663106185235931	0.686088436824495	0	0	 	 
SREK1	0.287119248820252	0.61044903133171	0	0	 	 
SREK1IP1	0.922564707362816	0.643342493558373	0	0	 	 
SRF	0.102303340217429	0.780614341708381	0	0	 	 
SRFBP1	0.481329733616986	0.203569200722696	0	0	 	 
SRGAP1	0.541026136736261	0.769740296799919	0	0	 	 
SRGAP2	0.925783773097239	0.964239295292037	0	0	 	 
SRGAP2-AS1	0.194381899210556	0.717799341008952	0	0	 	 
SRGAP2C	0.695692667814197	0.966179044079725	0	0	 	 
SRGAP3	0.0397566173529273	0.642225365041049	0	0	 	 
SRGN	0.535202110579633	0.461819597167338	0	0	 	 
SRI	0.181999342666593	0.466643495302031	0	0	 	 
SRL	0.907338728239921	0.334272482300614	0	0	 	 
SRM	0.881609388411669	0.902154070669189	0	0	 	 
SRP14	0.885641443431454	0.286349183812912	0	0	 	 
SRP14-AS1	0.0203678115540749	0.944791444213587	0	0	 	 
SRP19	0.47297802353433	0.497177946968586	0	0	 	 
SRP54	0.903433535712298	0.75356342440893	0	0	 	 
SRP54-AS1	0.075605818901081	0.275014207562728	0	0	 	 
SRP68	0.985119058417305	0.605754271690714	0	0	 	 
SRP72	0.0639829671694281	0.733197839243433	0	0	 	 
SRP9	0.77283408565603	0.740852536760235	0	0	 	 
SRPK1	0.124218152832609	0.220217648080539	0	0	 	 
SRPK2	0.218675069207268	0.304850722823976	0	0	 	 
SRPK3	0.35921298330344	0.407268382161441	0	0	 	 
SRPRA	0.959642073684238	0.662585944914621	0	0	 	 
SRPRB	0.52852998642396	0.531796760856785	0	0	 	 
SRPX	0.832317172092931	0.891348442240664	0	0	 	 
SRPX2	0.529986223028874	0.0326263814848174	0	1	 	 
SRR	0.139247222985548	0.592553781674394	0	0	 	 
SRRD	0.85912446705608	0.590407001382026	0	0	 	 
SRRM1	0.363818074181594	0.990990475484144	0	0	 	 
SRRM2	0.608567027759236	0.547851794722241	0	0	 	 
SRRM2-AS1	0.470452223141304	0.293503067431055	0	0	 	 
SRRM3	0.58599274244281	0.394103668016783	0	0	 	 
SRRM4	0.722109839903966	0.566055925300689	0	0	 	 
SRRM5	0.315915120879001	0.902561845390977	0	0	 	 
SRRT	0.588160649905749	0.528837497444157	0	0	 	 
SRSF1	0.735129683958775	0.895360649762913	0	0	 	 
SRSF10	0.744550050342642	0.981743716585502	0	0	 	 
SRSF11	0.429715095947705	0.472242349353339	0	0	 	 
SRSF12	0.632367772050671	0.20283110825185	0	0	 	 
SRSF2	0.88741233107834	0.739862192156124	0	0	 	 
SRSF3	0.799710473381345	0.738259183180197	0	0	 	 
SRSF4	0.785177998341739	0.561853254161307	0	0	 	 
SRSF5	0.703501513034589	0.332656986600406	0	0	 	 
SRSF6	0.393247375964865	0.732418281309059	0	0	 	 
SRSF7	0.576130538404458	0.667731496487109	0	0	 	 
SRSF8	0.2794189532843	0.140857547485164	0	0	 	 
SRSF9	0.345384502079434	0.438671958745325	0	0	 	 
SRXN1	0.226624395821303	0.185913736802638	0	0	 	 
SRY	0.366176878055924	0.382168622072096	0	0	 	 
SS18	0.263733778931317	0.673671410563262	0	0	 	 
SS18L1	0.725975623748589	0.463390145097178	0	0	 	 
SS18L2	0.0676916721065305	0.746898218819814	0	0	 	 
SSB	0.81240352079415	0.785849703180585	0	0	 	 
SSBP1	0.287548984825485	0.8529370582138	0	0	 	 
SSBP2	0.200337547305436	0.43016786379996	0	0	 	 
SSBP3	0.378999536751467	0.265829228759539	0	0	 	 
SSBP3-AS1	0.104110339455278	0.748392196240565	0	0	 	 
SSBP4	0.470710255104668	0.00654916523450035	0	1	 	 
SSC4D	0.136484309498376	0.879581032921497	0	0	 	 
SSC5D	0.814106827390092	0.693986234821694	0	0	 	 
SSH1	0.828198724124334	0.969136126566117	0	0	 	 
SSH2	0.870585056920039	0.0809811228454148	0	1	 	 
SSH3	0.846002431959962	0.166510295223055	0	0	 	 
SSNA1	0.740448731998322	0.701089641584285	0	0	 	 
SSPN	0.0732421735823692	0.13182157634045	0	0	 	 
SSPO	0.243660714659559	0.896089465801457	0	0	 	 
SSR1	0.759503433512051	0.140684241878144	0	0	 	 
SSR2	0.0880972797901018	0.39305718429225	0	0	 	 
SSR3	0.706370144816304	0.514249784749595	0	0	 	 
SSR4	0.148700798937403	0.261557228882528	0	0	 	 
SSR4P1	0.765963257937197	0.465933428432789	0	0	 	 
SSRP1	0.439086068034468	0.256615974184279	0	0	 	 
SST	0.556216098644277	0.388964848293267	0	0	 	 
SSTR1	0.977831809130559	0.792829825280827	0	0	 	 
SSTR2	0.756930592005278	0.616755156136717	0	0	 	 
SSTR3	0.0864724077341209	0.944146403367788	0	0	 	 
SSU72	0.726529271094021	0.152837305532417	0	0	 	 
SSUH2	0.193718619754469	0.349809420770189	0	0	 	 
SSX1	0.383762646332061	0.375800155563548	0	0	 	 
SSX2	0.779891659541457	0.990726711886546	0	0	 	 
SSX2B	0.716924110427026	0.440851962141079	0	0	 	 
SSX2IP	0.46650259776419	0.850572742209571	0	0	 	 
SSX3	0.128093554378884	0.523738974233393	0	0	 	 
SSX4	0.435616955413532	0.101191612303854	0	0	 	 
SSX4B	0.91817870631227	0.454956630093974	0	0	 	 
SSX5	0.880616056330733	0.437537267391672	0	0	 	 
ST13	0.348029709338676	0.811082623056868	0	0	 	 
ST13P4	0.997821326846867	0.582850419316256	0	0	 	 
ST14	0.169782150677906	0.829781484991023	0	0	 	 
ST18	0.34022486249346	0.032134987494867	0	1	 	 
ST20	0.107046167810603	0.168431373897945	0	0	 	 
ST20-AS1	0.712232718523867	0.269010680039883	0	0	 	 
ST20-MTHFS	0.139926375834159	0.332553228562214	0	0	 	 
ST3GAL1	0.675192156096034	0.734010238988915	0	0	 	 
ST3GAL2	0.964013098312549	0.0176278462976748	0	1	 	 
ST3GAL3	0.854511582158197	0.456705221066307	0	0	 	 
ST3GAL4	0.852801929859458	0.900958976163962	0	0	 	 
ST3GAL5	0.540878579438072	0.482986190439276	0	0	 	 
ST3GAL5-AS1	0.167558288350453	0.658332716186387	0	0	 	 
ST3GAL6	0.814703248710534	0.799777294711249	0	0	 	 
ST3GAL6-AS1	0.405248619690655	0.993786909468625	0	0	 	 
ST6GAL1	0.855301551572287	0.109058784082639	0	0	 	 
ST6GAL2	0.0429618537808241	0.755728422037222	0	0	 	 
ST6GALNAC1	0.97336987631212	0.45923197123674	0	0	 	 
ST6GALNAC2	0.710946734710337	0.650862294734205	0	0	 	 
ST6GALNAC3	0.139059722158426	0.503795465848313	0	0	 	 
ST6GALNAC4	0.884774758722975	0.395319729036423	0	0	 	 
ST6GALNAC5	0.927337358773896	0.185958968125945	0	0	 	 
ST6GALNAC6	0.664382170704395	0.260468825478243	0	0	 	 
ST7	0.906543351144347	0.23219119355763	0	0	 	 
ST7-AS1	0.334338290633386	0.534684800054763	0	0	 	 
ST7-AS2	0.432771865056986	0.620232483372557	0	0	 	 
ST7L	0.11222936018777	0.951285376914795	0	0	 	 
ST7-OT4	0.152144469161188	0.630583569257926	0	0	 	 
ST8SIA1	0.566663052288747	0.259156756300387	0	0	 	 
ST8SIA2	0.735131443406178	0.540384891867798	0	0	 	 
ST8SIA3	0.225967140698429	0.936051006048392	0	0	 	 
ST8SIA4	0.559907776566963	0.78192026410923	0	0	 	 
ST8SIA5	0.00598179114687683	0.296055785220318	1	0	 	 
ST8SIA6	0.951439448780928	0.708238571315254	0	0	 	 
STAB1	0.16620485024197	0.898384386846892	0	0	 	 
STAB2	0.734094898602295	0.257590460800191	0	0	 	 
STAC	0.104645090992318	0.0800414426783632	0	1	 	 
STAC2	0.678915526828288	0.711460968755244	0	0	 	 
STAC3	0.433017525626857	0.0904111848238241	0	1	 	 
STAG1	0.239224473831034	0.541625024519044	0	0	 	 
STAG2	0.647615107708458	0.310195939856666	0	0	 	 
STAG3	0.979771891641488	0.715872545936687	0	0	 	 
STAG3L1	0.222461302727161	0.161360160638585	0	0	 	 
STAG3L2	0.217291712606903	0.676765462767258	0	0	 	 
STAG3L3	0.621460159751846	0.98001723306554	0	0	 	 
STAG3L4	0.360267926468535	0.794408477587214	0	0	 	 
STAG3L5P	0.45412430579415	0.220911899334903	0	0	 	 
STAG3L5P-PVRIG2P-PILRB	0.291875804728169	0.294745442818559	0	0	 	 
STAM	0.445421091613481	0.873970519869956	0	0	 	 
STAM2	0.383539914794561	0.698066011719777	0	0	 	 
STAM-AS1	0.504740303563825	0.757328733216324	0	0	 	 
STAMBP	0.736505632918781	0.386469043540313	0	0	 	 
STAMBPL1	0.254621922021289	0.698153582408795	0	0	 	 
STAP1	0.412160196626586	0.523129181370898	0	0	 	 
STAP2	0.336981863826406	0.315681108776784	0	0	 	 
STAR	0.629527196599879	0.399331874460609	0	0	 	 
STARD10	0.443454968755614	0.98287129376243	0	0	 	 
STARD13	0.599377880786665	0.0722018356809802	0	1	 	 
STARD13-AS	0.952175868207354	0.196125639579711	0	0	 	 
STARD3	0.961495898858385	0.648829665062051	0	0	 	 
STARD3NL	0.0642866173171557	0.845299223178597	0	0	 	 
STARD4	0.64207905810855	0.997247759370044	0	0	 	 
STARD4-AS1	0.0126830923541824	0.0750183324492208	0	1	 	 
STARD5	0.886887177962041	0.389615767268706	0	0	 	 
STARD7	0.806266147954746	0.185343587161393	0	0	 	 
STARD7-AS1	0.949483213531876	0.586965338783973	0	0	 	 
STARD8	0.730320842518376	0.824656071919834	0	0	 	 
STARD9	0.676508872845388	0.350715775175383	0	0	 	 
STAT1	0.0167726819768715	0.343033971829794	0	0	 	 
STAT2	0.110921208340284	0.664703141612554	0	0	 	 
STAT3	0.521905403557783	0.342455147818467	0	0	 	 
STAT4	0.266157171262521	0.834204855662559	0	0	 	 
STAT5A	0.2099263622371	0.832545073274986	0	0	 	 
STAT5B	0.193965890846166	0.337772076920673	0	0	 	 
STAT6	0.25082979847608	0.223544328887583	0	0	 	 
STATH	0.44080974492049	0.715861138915798	0	0	 	 
STAU1	0.726109065781326	0.554844515304205	0	0	 	 
STAU2	0.975072334725154	0.681073987509262	0	0	 	 
STBD1	0.384080429942839	0.593552770267294	0	0	 	 
STC1	0.17782925690102	0.910702471756276	0	0	 	 
STC2	0.0503124820660536	0.71910139432448	0	0	 	 
STEAP1	0.718168432633391	0.899762501704462	0	0	 	 
STEAP1B	0.999781669489725	0.416101279841668	0	0	 	 
STEAP2	0.731651271782527	0.872743764601373	0	0	 	 
STEAP3	0.978260095003365	0.511226341141163	0	0	 	 
STEAP3-AS1	0.236206609459284	0.595003968529816	0	0	 	 
STEAP4	0.88402987786229	0.603660067146188	0	0	 	 
STIL	0.594727550647683	0.685737668454132	0	0	 	 
STIM1	0.804769260037947	0.763320544507991	0	0	 	 
STIM2	0.766959846524944	0.249165432624997	0	0	 	 
STIP1	0.609375472697514	0.0857662632672013	0	1	 	 
STK10	0.836735683586726	0.748078036398414	0	0	 	 
STK11	0.994850337313778	0.537560202702964	0	0	 	 
STK11IP	0.716162228305264	0.407014653323644	0	0	 	 
STK16	0.167539709662418	0.523044765028213	0	0	 	 
STK17A	0.727180567794351	0.204208653846757	0	0	 	 
STK17B	0.947751698568373	0.828544566591893	0	0	 	 
STK19	0.999752295136474	0.672887363066412	0	0	 	 
STK24	0.990787013160843	0.939679351207012	0	0	 	 
STK24-AS1	0.538036005272753	0.498009412875133	0	0	 	 
STK25	0.449935586017994	0.700047521342599	0	0	 	 
STK26	0.687681126781601	0.15549756953083	0	0	 	 
STK3	0.607129891669762	0.534370875401321	0	0	 	 
STK31	0.70566436908456	0.0627823855708198	0	1	 	 
STK32A	0.723300063449117	0.668129192480904	0	0	 	 
STK32B	0.00367588555329403	0.736089144765088	1	0	 	 
STK32C	0.991969491418814	0.889329189104252	0	0	 	 
STK33	0.533914768859015	0.901606979502013	0	0	 	 
STK35	0.0694040965478784	0.287798667837725	0	0	 	 
STK36	0.251308725329873	0.789585784776775	0	0	 	 
STK38	0.595695508022956	0.807912442442964	0	0	 	 
STK38L	0.389444322152096	0.447123482320302	0	0	 	 
STK39	0.126930554802744	0.00509068267063453	0	1	 	 
STK4	0.446707775087882	0.886404463307545	0	0	 	 
STK40	0.376842159157489	0.931261957676094	0	0	 	 
STK4-AS1	0.248819373083496	0.68555874783864	0	0	 	 
STKLD1	0.122408567528122	0.651703085774597	0	0	 	 
STMN1	0.173097744385934	0.656938311663767	0	0	 	 
STMN2	0.402845158964863	0.630691731856218	0	0	 	 
STMN3	0.52282236015079	0.157257223709251	0	0	 	 
